State,n_seats,seats_d,avg_win_d,n_uncontested_d,seats_r,avg_win_r,n_uncontested_r,voteshare_d,weighted_voteshare,t_test_p,non_parametric_p,mean_median_diff,efficiency_gap,partisan_bias
AR,4.0,1.0,1.0,7,3.0,N/A,0,0.42972286150000005,0.42205503871133015,-1.0,,0.0025731840000000616,0.10944572300000005,0.0
AR,4.0,0.0,1.0,7,4.0,N/A,0,0.302184625,0.32341109192761586,-1.0,,-0.09366440450000002,0.10436924999999997,-0.25
AR,4.0,0.0,1.0,7,4.0,N/A,0,0.30932927225,0.33329713960531393,-1.0,,-0.08095363775000003,0.11865854449999999,-0.25
AR,4.0,0.0,1.0,7,4.0,N/A,0,0.09671616525,0.12772637485919322,-1.0,,0.09671616525,-0.30656766950000003,0.25
AR,4.0,0.0,1.0,7,4.0,N/A,0,0.35402765194041547,0.3600274698412662,-1.0,,0.027093460336753417,0.20805530388083096,0.25
AZ,2.0,2.0,0.6148736145,0,0.0,N/A,0,0.6148736145,0.6169183132760877,-1.0,,0.0,-0.270252771,0.0
AZ,2.0,2.0,0.6148736145,0,0.0,N/A,0,0.6483769435,0.650188273567967,-1.0,,0.0,-0.20324611299999995,0.0
AZ,2.0,1.0,0.6148736145,0,1.0,N/A,0,0.5142951,0.5147624798711755,-1.0,,0.0,0.02859020000000001,0.0
AZ,2.0,1.0,0.6148736145,0,1.0,N/A,0,0.544760527,0.5433791998281126,-1.0,,0.0,0.08952105399999999,0.0
AZ,2.0,1.0,0.6148736145,0,1.0,N/A,0,0.5256416255,0.5237443361888567,-1.0,,0.0,0.051283251000000085,0.0
AZ,2.0,1.0,0.6148736145,0,1.0,N/A,0,0.508264923,0.5024642787661313,-1.0,,0.0,0.016529846000000015,0.0
AZ,2.0,1.0,0.6148736145,0,1.0,N/A,0,0.48259847449999993,0.4758525820449222,-1.0,,0.0,-0.03480305100000006,0.0
AZ,3.0,2.0,0.6148736145,0,1.0,N/A,0,0.518589037,0.4860181534794169,-1.0,,-0.041311165999999955,-0.12948859266666668,-0.16666666666666663
AZ,3.0,2.0,0.6148736145,0,1.0,N/A,0,0.5164533623333334,0.5006965783032133,-1.0,,0.0016050463333333598,-0.13375994200000005,0.16666666666666669
AZ,3.0,1.0,0.6148736145,0,2.0,N/A,0,0.4516585533333333,0.4388993010869237,-1.0,,0.021036019333333322,0.06998377333333332,0.16666666666666669
AZ,3.0,1.0,0.6148736145,0,2.0,N/A,0,0.451051501,0.4377779695015422,-1.0,,0.08464171600000003,0.06876966866666671,0.16666666666666669
AZ,3.0,1.0,0.6148736145,0,2.0,N/A,0,0.4640597343333333,0.4547736561849676,-1.0,,0.08484451233333329,0.0947861353333334,0.16666666666666669
AZ,4.0,1.0,0.6148736145,0,3.0,N/A,0,0.4754235915,0.47826511558206924,-1.0,,0.02679689900000004,0.200847183,0.25
AZ,4.0,1.0,0.6148736145,0,3.0,N/A,0,0.5020792017500001,0.5031478362826406,-1.0,,0.0310185427500001,0.2541584035000001,0.25
AZ,4.0,2.0,0.6148736145,0,2.0,N/A,0,0.509597792,0.5109655642931523,0.6229333808290198,0.34926767915166934,-0.0038549155000000557,0.019195584000000016,0.0
AZ,4.0,2.0,0.6148736145,0,2.0,N/A,0,0.5438939524999999,0.5314890071930751,0.6283506995824936,0.34926767915166934,0.10125943449999997,0.08778790499999994,0.25
AZ,4.0,2.0,0.6148736145,0,2.0,N/A,0,0.46813665675000005,0.476005645304413,0.7301773044339861,0.34926767915166934,-0.013840111249999953,-0.06372668649999993,0.0
AZ,5.0,2.0,0.6148736145,0,3.0,N/A,0,0.44558300840000004,0.432137079087961,0.7152626860665937,0.38641499634222376,0.07869570740000004,-0.008833983199999996,0.09999999999999998
AZ,5.0,1.0,0.6148736145,0,4.0,N/A,0,0.39496418860000004,0.3464827490493843,-1.0,,0.12565988060000005,0.08992837720000005,0.09999999999999998
AZ,5.0,1.0,0.6148736145,0,4.0,N/A,0,0.35026735760000005,0.3251458596847331,-1.0,,-0.0012218423999999506,0.0005347152000000577,-0.09999999999999998
AZ,5.0,1.0,0.6148736145,0,4.0,N/A,0,0.32552279580000004,0.2958059647439256,-1.0,,0.03218217080000002,-0.04895440839999998,0.3
AZ,5.0,1.0,0.6148736145,0,4.0,N/A,0,0.366462657,0.356913962569005,-1.0,,-0.020130376999999977,0.03292531400000005,-0.09999999999999998
AZ,6.0,3.0,0.6148736145,0,3.0,N/A,0,0.4603643446666667,0.4403605966284624,0.9069634297031922,0.09521513191276199,0.01358173516666672,-0.07927131066666664,0.0
AZ,6.0,1.0,0.6148736145,0,5.0,N/A,0,0.4115428061666668,0.38557255838336457,-1.0,,0.0191540961666668,0.15641894566666661,0.16666666666666669
AZ,6.0,1.0,0.6148736145,0,5.0,N/A,0,0.4187735521666667,0.394282676201842,-1.0,,0.0522609936666667,0.1708804376666666,0.16666666666666669
AZ,6.0,1.0,0.6148736145,0,5.0,N/A,0,0.4387476498333333,0.41493138599774604,-1.0,,0.036095372333333264,0.2108286329999999,0.0
AZ,6.0,1.0,0.6148736145,0,5.0,N/A,0,0.4263551953333333,0.3949194514372446,-1.0,,0.057805061333333296,0.186043724,0.16666666666666669
AZ,8.0,2.0,0.6148736145,0,6.0,N/A,0,0.44185007637499996,0.4091089088320594,0.28880195931693065,0.43381616738909634,0.066354235875,0.13370015274999994,0.125
AZ,8.0,2.0,0.6148736145,0,6.0,N/A,0,0.365294266375,0.3463683912453474,0.6318245775818944,0.3074810709246124,-0.021318296125000025,-0.01941146724999998,-0.25
AZ,8.0,4.0,0.6148736145,0,4.0,N/A,0,0.464548797875,0.4485210993167704,0.7174616339927922,0.44261695723660077,-0.023891432125,-0.07090240425000005,0.0
AZ,8.0,5.0,0.6148736145,0,3.0,N/A,0,0.538309042375,0.5080658012626239,0.619763916427984,0.5,-0.016969611625000103,-0.04838191524999991,-0.125
AZ,8.0,3.0,0.6148736145,0,5.0,N/A,0,0.46737338125,0.4414911926526982,0.6101418009395838,0.2754924937925467,0.006424084250000017,0.059746762499999995,0.0
AZ,9.0,5.0,0.6148736145,0,4.0,N/A,0,0.4990149582222223,0.455579732490738,0.3767513969264601,0.08895479749349122,-0.005183904777777748,-0.057525639111111096,-0.05555555555555558
AZ,9.0,4.0,0.6148736145,0,5.0,N/A,0,0.4527310981111111,0.4142630944777871,0.6453783432050347,0.31137662521205195,-0.04690173588888891,-0.03898224822222218,-0.05555555555555558
AZ,9.0,4.0,0.6148736145,0,5.0,N/A,0,0.48381726088888893,0.45004686687849194,0.45093883077831753,0.5,0.053402186888888925,0.02319007733333336,0.05555555555555558
AZ,9.0,5.0,0.6148736145,0,4.0,N/A,0,0.5490154471300323,0.5085479429605239,0.7421122914269317,0.4512616250888397,0.010567788272184853,0.042475338704508876,0.16666666666666669
CA,23.0,10.0,0.7075509193999999,3,13.0,0.8577256383846154,9,0.3880467780434783,0.40608936825515657,0.9418001792525448,0.07046076259198045,-0.08549702295652167,-0.1586890526086957,-0.10869565217391308
CA,23.0,10.0,0.7075509193999999,3,13.0,0.8577256383846154,9,0.477038359173913,0.4535047358811925,0.401568779064263,0.4607536458702505,-0.002229933826086994,0.019294109652173968,-0.021739130434782594
CA,30.0,11.0,0.7075509193999999,3,19.0,0.8577256383846154,9,0.4423645807666666,0.46006951288865927,0.36975491200429855,0.4279557169889545,-0.005039018733333289,0.018062494866666688,-0.033333333333333326
CA,30.0,11.0,0.7075509193999999,3,19.0,0.8577256383846154,9,0.5226135160000001,0.51480727391188,0.0015100909301854538,0.0025735403102952747,0.06019388800000003,0.17856036533333342,0.13333333333333336
CA,30.0,13.0,0.7075509193999999,3,17.0,0.8577256383846154,9,0.5408520580666668,0.5244904883446558,0.0026771040186476833,0.0025133649246488325,0.07732963306666685,0.1483707828,0.13333333333333336
CA,30.0,16.0,0.7075509193999999,3,14.0,0.8577256383846154,9,0.6129273615333333,0.5999957198841865,0.999795965636551,0.00144628947372428,0.10765932003333345,0.19252138973333333,0.09999999999999998
CA,30.0,16.0,0.7075509193999999,3,14.0,0.8577256383846154,9,0.5538607523,0.5388895097793477,0.9752209851982191,0.059490019676452795,0.04009805529999999,0.07438817126666665,0.033333333333333326
CA,38.0,25.0,0.7075509193999999,3,13.0,0.8577256383846154,9,0.5352166452368422,0.5190135662462889,0.30863883558693017,0.22087816371245977,-0.01122482326315788,-0.08746144636842108,-0.052631578947368474
CA,38.0,23.0,0.7075509193999999,3,15.0,0.8577256383846154,9,0.5538644823421054,0.5289836178881986,0.9327591298631795,0.056734110037912004,-0.01461187015789478,0.002465806789473671,-0.02631578947368418
CA,38.0,21.0,0.7075509193999999,3,17.0,0.8577256383846154,9,0.4908756268947369,0.4681997289158787,0.03001265418481795,0.017267670739249827,-0.048964188105263096,-0.07088032515789473,-0.052631578947368474
CA,38.0,21.0,0.7075509193999999,3,17.0,0.8577256383846154,9,0.4685509272368423,0.44752050040512,0.0006431816828684982,0.00010818744824269682,-0.04926606326315791,-0.11552972447368418,-0.052631578947368474
CA,38.0,20.0,0.7075509193999999,3,18.0,0.8577256383846154,9,0.5242731604210525,0.5023106165846029,0.8724197217017924,0.2107071935384381,-0.042851813078947476,0.022230531368421118,-0.02631578947368418
CA,43.0,23.0,0.7075509193999999,3,20.0,0.8577256383846154,9,0.5472235749069768,0.5282000622107711,0.9943406429667961,0.003078608919346085,-0.004793743093023162,0.059563428883720924,-0.011627906976744207
CA,43.0,28.0,0.7075509193999999,3,15.0,0.8577256383846154,9,0.6157710743953487,0.582988990534401,0.9988148036678728,0.0012557924389048957,0.02701578539534888,0.08037935809302321,0.034883720930232565
CA,43.0,29.0,0.7075509193999999,3,14.0,0.8577256383846154,9,0.5900554750465117,0.562724939991109,0.9864798301259103,0.008858123729385872,-0.04609769395348828,0.005692345441860517,-0.08139534883720934
