State,Year,District,Dem Votes,GOP Votes,D Voteshare,Incumbent,Party
UT,2016,District 7,5589,28592,0.16351189257189666,0,R
UT,2016,District 8,17577,23533,0.42756020432984676,0,R
WA,2016,District 1,40758,30850,0.5691822142777343,0,D
WA,2016,District 10,32309,42309,0.43299203945428716,0,R
WA,2016,District 11,38785,0,1.0,0,D
WA,2016,District 12,0,30882,0.0,0,R
WA,2016,District 14,0,31156,0.0,0,R
WA,2016,District 16,0,40354,0.0,0,R
WA,2016,District 17,0,32766,0.0,0,R
WA,2016,District 18,25699,45316,0.3618812926846441,0,R
WA,2016,District 19,30850,0,1.0,0,D
WA,2016,District 2,23149,36739,0.38653820464867755,0,R
WA,2016,District 20,0,49936,0.0,0,R
WA,2016,District 22,45882,0,1.0,0,D
WA,2016,District 23,51541,0,1.0,0,D
WA,2016,District 24,40808,0,1.0,0,D
WA,2016,District 25,24088,35138,0.40671326782156486,0,R
WA,2016,District 27,40241,17859,0.6926161790017211,0,D
WA,2016,District 28,26835,30139,0.4710043177589778,0,R
WA,2016,District 3,33777,0,1.0,0,D
WA,2016,District 36,72385,0,1.0,0,D
WA,2016,District 39,0,50942,0.0,0,R
WA,2016,District 4,0,55715,0.0,0,R
WA,2016,District 40,47108,23081,0.6711592984655715,0,D
WA,2016,District 41,37107,34446,0.5185946081925286,0,D
WA,2016,District 49,34548,20943,0.6225874466129643,0,D
WA,2016,District 5,37342,36826,0.5034785891489592,0,D
WA,2016,District 9,0,41951,0.0,0,R
WI,2016,District 10,32863,56496,0.36776373952259983,0,R
WI,2016,District 12,33713,57273,0.37052953201591454,0,R
WI,2016,District 14,35555,47294,0.429154244468853,0,R
WI,2016,District 16,77047,0,1.0,0,D
WI,2016,District 18,36366,46076,0.44111011377695836,0,R
WI,2016,District 2,30796,57269,0.34969624709021746,0,R
WI,2016,District 20,0,79743,0.0,0,R
WI,2016,District 22,50841,0,1.0,0,D
WI,2016,District 24,41091,45139,0.4765278905253392,0,R
WI,2016,District 26,95246,0,1.0,0,D
WI,2016,District 28,0,70269,0.0,0,R
WI,2016,District 30,40214,38175,0.5130056513031165,0,D
WI,2016,District 32,43585,43524,0.5003501360364601,0,D
WI,2016,District 4,62099,0,1.0,0,D
WI,2016,District 6,60129,0,1.0,0,D
WI,2016,District 8,0,77331,0.0,0,R
WV,2016,District 1,20303,21191,0.489299657781848,0,R
WV,2016,District 10,17494,21148,0.45271983851767506,0,R
WV,2016,District 11,19718,20610,0.48894068637175164,0,R
WV,2016,District 12,21304,21207,0.5011408811836936,0,D
WV,2016,District 13,24404,16544,0.5959753834131093,0,D
WV,2016,District 14,18264,23201,0.44046786446400576,0,R
WV,2016,District 15,13629,32475,0.29561426340447683,0,R
WV,2016,District 16,20122,22499,0.47211468524905564,0,R
WV,2016,District 17,22781,18345,0.553931819287069,0,D
WV,2016,District 2,15754,22902,0.4075434602649007,0,R
WV,2016,District 3,14826,27172,0.35301681032430116,0,R
WV,2016,District 4,21123,22032,0.4894681960375391,0,R
WV,2016,District 5,22863,15092,0.6023712290870769,0,D
WV,2016,District 6,15606,20776,0.4289483810675609,0,R
WV,2016,District 7,19978,13987,0.5881937288385102,0,D
WV,2016,District 8,20768,18357,0.5308115015974441,0,D
WV,2016,District 9,17545,18861,0.48192605614459155,0,R
WY,2016,District 10,3815,5133,0.4263522574877068,0,R
WY,2016,District 12,4660,0,1.0,0,D
WY,2016,District 14,1237,6939,0.15129647749510763,0,R
WY,2016,District 16,1989,7208,0.21626617375231053,0,R
WY,2016,District 18,0,5682,0.0,0,R
WY,2016,District 2,1377,8187,0.14397741530740277,0,R
WY,2016,District 20,1546,6893,0.18319706126318283,0,R
WY,2016,District 22,0,7603,0.0,0,R
WY,2016,District 24,0,6553,0.0,0,R
WY,2016,District 26,1979,6461,0.23447867298578198,0,R
WY,2016,District 28,2111,5216,0.2881124607615668,0,R
WY,2016,District 30,1521,5831,0.20688248095756256,0,R
WY,2016,District 4,3859,5867,0.3967715402015217,0,R
WY,2016,District 6,0,4670,0.0,0,R
WY,2016,District 8,2346,3638,0.39204545454545453,0,R
